"status","walkscore","description","updated","logo_url","more_info_icon","more_info_link","ws_link","help_link","snapped_lat","snapped_lon","transit__score","transit__description","transit__summary","bike__score","bike__description"
"1","44","Car-Dependent","2018-06-12 04:29:04.637370","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9190759729/lng=-78.8139315345/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.919","-78.8145","null","null","null","40","Somewhat Bikeable"
"1","6","Car-Dependent","2018-06-11 18:09:08.705870","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9747699442/lng=-78.860233372/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9745","-78.8595","null","null","null","22","Somewhat Bikeable"
"1","61","Somewhat Walkable","2018-08-05 12:23:43.095580","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.03411317/lng=-78.89146656/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0345","-78.891","null","null","null","48","Somewhat Bikeable"
"1","0","Car-Dependent","2018-10-08 23:46:44.714466","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=-78.9466805337/lng=35.9954616779/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","-78.9465","35.9955","","","","",""
"1","74","Very Walkable","2018-04-27 11:21:07.422590","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9879339596/lng=-78.8886740556/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.988","-78.888","null","null","null","53","Bikeable"
"1","0","Car-Dependent","2018-10-08 23:52:51.829050","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=-78.900364755/lng=36.0338779696/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","-78.9","36.0345","","","","",""
"1","40","Car-Dependent","2018-07-30 20:58:40.679770","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.06445718/lng=-78.90479628/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0645","-78.9045","null","null","null","31","Somewhat Bikeable"
"1","3","Car-Dependent","2018-05-27 08:03:28.648450","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9914133/lng=-78.95801951/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.991","-78.9585","null","null","null","23","Somewhat Bikeable"
"1","34","Car-Dependent","2018-07-14 14:26:57.052990","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.90852441/lng=-78.89364552/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9085","-78.894","null","null","null","40","Somewhat Bikeable"
"1","29","Car-Dependent","2018-05-31 06:52:04.746100","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9424273/lng=-78.83854172/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.943","-78.8385","","","","38","Somewhat Bikeable"
"1","46","Car-Dependent","2018-07-14 14:28:42.550840","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.90728875/lng=-78.94322817/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.907","-78.9435","null","null","null","60","Bikeable"
"1","34","Car-Dependent","2018-10-06 22:38:40.023361","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.06488565/lng=-78.93182984/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0645","-78.9315","null","null","null","32","Somewhat Bikeable"
"1","66","Somewhat Walkable","2018-07-31 17:17:33.865640","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9784790315/lng=-78.9065883777/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.979","-78.906","null","null","null","64","Bikeable"
"1","60","Somewhat Walkable","2018-05-12 13:35:15.585100","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.982106979/lng=-78.8778306819/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.982","-78.8775","null","null","null","49","Somewhat Bikeable"
"1","38","Car-Dependent","2018-05-05 06:38:56.819560","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9411920116/lng=-78.9118575387/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9415","-78.912","null","null","null","42","Somewhat Bikeable"
"1","58","Somewhat Walkable","2018-07-14 14:40:39.703340","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.007983/lng=-78.9355819/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0075","-78.936","null","null","null","59","Bikeable"
"1","0","Car-Dependent","2018-10-08 23:46:44.959688","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=-78.9217514495/lng=35.9458762492/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","-78.9225","35.946","","","","",""
"1","13","Car-Dependent","2018-07-14 14:29:02.936020","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.96480828/lng=-78.86535808/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9655","-78.8655","null","null","null","26","Somewhat Bikeable"
"1","64","Somewhat Walkable","2018-05-14 19:48:02.605570","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.97438624/lng=-78.89373892/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9745","-78.894","null","null","null","45","Somewhat Bikeable"
"1","9","Car-Dependent","2018-06-24 10:33:24.308640","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.87996283/lng=-78.89239371/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.88","-78.8925","","","","30","Somewhat Bikeable"
"1","0","Car-Dependent","2018-10-08 23:52:51.897509","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=-78.9129385742/lng=36.0022489476/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","-78.9135","36.0015","","","","",""
"1","53","Somewhat Walkable","2018-10-06 17:39:55.460796","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.0092566403/lng=-78.9484397348/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.009","-78.948","null","null","null","49","Somewhat Bikeable"
"1","29","Car-Dependent","2018-08-26 05:55:08.673470","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.88179991/lng=-78.83950791/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.8815","-78.84","null","null","null","29","Somewhat Bikeable"
"1","66","Somewhat Walkable","2018-08-23 17:51:10.656140","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.98054411/lng=-78.89126217/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9805","-78.891","null","null","null","48","Somewhat Bikeable"
"1","21","Car-Dependent","2018-09-09 03:44:53.087230","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.92920392/lng=-78.91971362/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9295","-78.9195","null","null","null","55","Bikeable"
"1","41","Car-Dependent","2018-10-08 21:11:16.425527","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.97648538/lng=-78.87584376/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.976","-78.876","null","null","null","46","Somewhat Bikeable"
"1","49","Car-Dependent","2018-06-12 07:03:54.997190","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.90172172/lng=-78.89577339/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.901","-78.8955","null","null","null","47","Somewhat Bikeable"
"1","22","Car-Dependent","2018-07-14 14:26:43.436330","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.91994516/lng=-78.84890926/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9205","-78.849","null","null","null","28","Somewhat Bikeable"
"1","13","Car-Dependent","2018-07-14 14:28:45.668440","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.90389031/lng=-78.96710945/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.904","-78.9675","null","null","null","35","Somewhat Bikeable"
"1","23","Car-Dependent","2018-07-14 14:28:45.320080","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.97202247/lng=-78.86550887/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9715","-78.8655","","","","32","Somewhat Bikeable"
"1","55","Somewhat Walkable","2018-07-02 05:30:02.754476","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.00367036/lng=-78.88075492/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.003","-78.8805","null","null","null","38","Somewhat Bikeable"
"1","7","Car-Dependent","2018-10-08 23:51:50.962147","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.98370113/lng=-78.95789132/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9835","-78.9585","null","null","null","27","Somewhat Bikeable"
"1","15","Car-Dependent","2018-06-10 14:38:43.577560","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.02736322/lng=-78.93938234/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.027","-78.939","null","null","null","46","Somewhat Bikeable"
"1","61","Somewhat Walkable","2018-09-24 09:12:23.915342","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.0143043667/lng=-78.8875267686/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.015","-78.888","null","null","null","53","Bikeable"
"1","29","Car-Dependent","2018-05-31 06:52:04.746100","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9424273/lng=-78.83854172/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.943","-78.8385","","","","38","Somewhat Bikeable"
"1","57","Somewhat Walkable","2018-05-14 09:50:33.481160","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.02301726/lng=-78.90548848/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0225","-78.906","null","null","null","70","Bikeable"
"1","4","Car-Dependent","2018-07-28 20:09:57.521060","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.96509528/lng=-78.85224605/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9655","-78.852","null","null","null","27","Somewhat Bikeable"
"1","62","Somewhat Walkable","2018-05-26 21:17:32.726790","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9637869679/lng=-78.9594347682/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.964","-78.96","null","null","null","51","Bikeable"
"1","5","Car-Dependent","2018-07-14 14:39:00.772740","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.02444758/lng=-78.86081192/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.024","-78.861","null","null","null","25","Somewhat Bikeable"
"1","7","Car-Dependent","2018-09-16 13:45:37.723751","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.02732305/lng=-78.87031942/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.027","-78.87","null","null","null","25","Somewhat Bikeable"
"1","50","Car-Dependent","2018-07-01 08:17:05.079064","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.96826158/lng=-78.96254849/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9685","-78.963","null","null","null","45","Somewhat Bikeable"
"1","68","Somewhat Walkable","2018-04-21 04:23:38.865170","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.0169762837/lng=-78.9142776643/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0165","-78.915","null","null","null","67","Bikeable"
"1","29","Car-Dependent","2018-08-21 15:45:11.664390","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.04006028/lng=-78.90807697/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0405","-78.9075","null","null","null","45","Somewhat Bikeable"
"1","41","Car-Dependent","2018-07-11 06:55:40.909950","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.96813126/lng=-78.9400314/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9685","-78.9405","null","null","null","39","Somewhat Bikeable"
"1","36","Car-Dependent","2018-05-14 15:22:35.227530","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.98935426/lng=-78.85461417/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9895","-78.855","null","null","null","37","Somewhat Bikeable"
"1","47","Car-Dependent","2018-07-19 12:07:17.899350","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.91497294/lng=-78.96115485/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9145","-78.9615","null","null","null","36","Somewhat Bikeable"
"1","24","Car-Dependent","2018-06-14 02:05:15.146230","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.03905451/lng=-78.91958305/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.039","-78.9195","null","null","null","47","Somewhat Bikeable"
"1","53","Somewhat Walkable","2018-08-06 17:47:56.834300","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.96745224/lng=-78.89541108/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.967","-78.8955","null","null","null","55","Bikeable"
"1","59","Somewhat Walkable","2018-10-06 18:07:41.894618","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.96824998/lng=-78.9395576/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9685","-78.939","null","null","null","38","Somewhat Bikeable"
"1","15","Car-Dependent","2018-07-14 14:28:56.122850","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.90892664/lng=-78.91804044/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9085","-78.918","null","null","null","31","Somewhat Bikeable"
"1","67","Somewhat Walkable","2018-04-13 13:12:27.383150","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9755058213/lng=-78.8943573366/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.976","-78.894","null","null","null","43","Somewhat Bikeable"
"1","51","Somewhat Walkable","2018-06-25 04:34:00.312442","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.99445443/lng=-78.88020043/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.994","-78.8805","null","null","null","40","Somewhat Bikeable"
"1","54","Somewhat Walkable","2018-05-25 09:37:50.127390","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.01455657/lng=-78.89036276/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.015","-78.891","null","null","null","63","Bikeable"
"1","8","Car-Dependent","2018-07-14 14:38:41.543850","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.06068026/lng=-78.94491024/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.06","-78.945","null","null","null","22","Somewhat Bikeable"
"1","55","Somewhat Walkable","2018-06-03 06:29:46.115670","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.05013032/lng=-78.90352241/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0495","-78.903","null","null","null","41","Somewhat Bikeable"
"1","34","Car-Dependent","2018-07-14 14:26:24.970480","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.97709036/lng=-78.87736537/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9775","-78.8775","null","null","null","48","Somewhat Bikeable"
"1","17","Car-Dependent","2018-06-25 15:47:57.535066","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.00622201/lng=-78.86503985/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.006","-78.8655","null","null","null","27","Somewhat Bikeable"
"1","5","Car-Dependent","2018-07-14 14:29:50.832480","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.90464206/lng=-78.97054588/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.904","-78.9705","null","null","null","34","Somewhat Bikeable"
"1","70","Somewhat Walkable","2018-05-07 12:40:59.249170","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9774199787/lng=-78.8969586064/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9775","-78.897","null","null","null","42","Somewhat Bikeable"
"1","77","Very Walkable","2018-06-02 21:49:59.370170","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.9930168093/lng=-78.8910246991/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9925","-78.891","null","null","null","51","Bikeable"
"1","64","Somewhat Walkable","2018-05-14 19:48:02.605570","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.97438624/lng=-78.89373892/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.9745","-78.894","null","null","null","45","Somewhat Bikeable"
"1","25","Car-Dependent","2018-10-08 23:51:50.829295","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=35.93052293/lng=-78.88860425/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","35.931","-78.888","null","null","null","38","Somewhat Bikeable"
"1","59","Somewhat Walkable","2018-05-18 12:10:38.947200","https://cdn.walk.sc/images/api-logo.png","https://cdn.walk.sc/images/api-more-info.gif","https://www.redfin.com/how-walk-score-works","https://www.walkscore.com/score/loc/lat=36.0003687413/lng=-78.8904924676/?utm_source= kaustubhchaudhuri.com &utm_medium=ws_api&utm_campaign=ws_api","https://www.redfin.com/how-walk-score-works","36.0","-78.891","null","null","null","45","Somewhat Bikeable"
